"","name","rank","early_i","late_i","max_ma","min_ma","lng","lat","paleolng","paleolat","group","max_m","min_m","Mlng","Mlat"
"18913","Palaeoaphis armani","species","Early Campanian","",83.5,70.6,150.490005,60.167,133.08,63.88,"Hemiptera",8,7,134.7094,64.5706
"18922","Canadaphis kovalevi","species","Early Campanian","",83.5,70.6,150.490005,60.167,133.08,63.88,"Hemiptera",8,7,134.7094,64.5706
"18931","Alloambria phoenicis","species","Early Campanian","",83.5,70.6,150.490005,60.167,133.08,63.88,"Hemiptera",8,7,134.7094,64.5706
"21402","Achilidae","family","Late Campanian","",83.5,70.6,94.083336,21.683332,100.82,1.28,"Hemiptera",8,7,999.99,999.99
"22181","Cretamyzidae","family","Late Campanian","",83.5,70.6,-111.5,50.75,-65.68,60.93,"Hemiptera",8,7,-82.2585,58.5482
"22214","Sternorrhyncha","suborder","Late Campanian","",83.5,70.6,-119.108101,55.0639,-70.68,66.83,"Hemiptera",8,7,-88.5134,64.0848
"10107","Dryinus canadensis","species","Middle Campanian","",83.5,70.6,-111.699997,49.825001,-66.71,60.15,"Hymenoptera",8,7,-83.0238,57.7064
"14109","Armania robusta","species","Early Campanian","",83.5,70.6,150.490005,60.167,133.08,63.88,"Hymenoptera",8,7,134.7094,64.5706
"15108","Pseudarmania rasnitsyni","species","Early Campanian","",83.5,70.6,150.490005,60.167,133.08,63.88,"Hymenoptera",8,7,134.7094,64.5706
"16109","Pseudarmania aberrans","species","Early Campanian","",83.5,70.6,150.490005,60.167,133.08,63.88,"Hymenoptera",8,7,134.7094,64.5706
"17116","Armania curiosa","species","Early Campanian","",83.5,70.6,150.490005,60.167,133.08,63.88,"Hymenoptera",8,7,134.7094,64.5706
"18109","Archaeopone taylori","species","Early Campanian","",83.5,70.6,150.490005,60.167,133.08,63.88,"Hymenoptera",8,7,134.7094,64.5706
"19107","Poneropterus sphecoides","species","Early Campanian","",83.5,70.6,150.490005,60.167,133.08,63.88,"Hymenoptera",8,7,134.7094,64.5706
"2735","Cretotrigona prisca","species","Late Maastrichtian","",70.6,66,-74.758331,40.120834,-37.9,41.35,"Hymenoptera",7,7,-49.2426,40.4999
"3856","Magadanobracon rasnitsyni","species","Early Campanian","",83.5,70.6,150.490005,60.167,133.08,63.88,"Hymenoptera",8,7,134.7094,64.5706
"3917","Magadanobracon zherikhini","species","Early Campanian","",83.5,70.6,150.490005,60.167,133.08,63.88,"Hymenoptera",8,7,134.7094,64.5706
"4018","Cretorhyssalus brevis","species","Early Campanian","",83.5,70.6,150.490005,60.167,133.08,63.88,"Hymenoptera",8,7,134.7094,64.5706
"6117","Cananeuretus occidentalis","species","Middle Campanian","",83.5,70.6,-111.699997,49.825001,-66.71,60.15,"Hymenoptera",8,7,-83.0238,57.7064
"8816","Labenopimpla rasnitsyni","species","Early Campanian","",83.5,70.6,150.490005,60.167,133.08,63.88,"Hymenoptera",8,7,134.7094,64.5706
"8916","Labenopimpla kasparyani","species","Early Campanian","",83.5,70.6,150.490005,60.167,133.08,63.88,"Hymenoptera",8,7,134.7094,64.5706
"9015","Armanopimpla zherikhini","species","Early Campanian","",83.5,70.6,150.490005,60.167,133.08,63.88,"Hymenoptera",8,7,134.7094,64.5706
"9116","Ramulimonstrum intermedium","species","Early Campanian","",83.5,70.6,150.490005,60.167,133.08,63.88,"Hymenoptera",8,7,134.7094,64.5706
"9216","Rugopimpla vulgaris","species","Early Campanian","",83.5,70.6,150.490005,60.167,133.08,63.88,"Hymenoptera",8,7,134.7094,64.5706
"9316","Rugopimpla fallax","species","Early Campanian","",83.5,70.6,150.490005,60.167,133.08,63.88,"Hymenoptera",8,7,134.7094,64.5706
"9416","Rugopimpla angusticella","species","Early Campanian","",83.5,70.6,150.490005,60.167,133.08,63.88,"Hymenoptera",8,7,134.7094,64.5706
"9516","Rugopimpla macra","species","Early Campanian","",83.5,70.6,150.490005,60.167,133.08,63.88,"Hymenoptera",8,7,134.7094,64.5706
"9613","Rugopimpla matrona","species","Early Campanian","",83.5,70.6,150.490005,60.167,133.08,63.88,"Hymenoptera",8,7,134.7094,64.5706
"9716","Micropimpla lucida","species","Early Campanian","",83.5,70.6,150.490005,60.167,133.08,63.88,"Hymenoptera",8,7,134.7094,64.5706
"9815","Micropimpla obscura","species","Early Campanian","",83.5,70.6,150.490005,60.167,133.08,63.88,"Hymenoptera",8,7,134.7094,64.5706
"9916","Tryphopimpla xoridoptera","species","Early Campanian","",83.5,70.6,150.490005,60.167,133.08,63.88,"Hymenoptera",8,7,134.7094,64.5706
"10016","Ichneumonidae","family","Early Campanian","",83.5,70.6,150.490005,60.167,133.08,63.88,"Hymenoptera",8,7,134.7094,64.5706
"10115","Rugopimpla","genus","Early Campanian","",83.5,70.6,150.490005,60.167,133.08,63.88,"Hymenoptera",8,7,134.7094,64.5706
"10215","Micropimpla","genus","Early Campanian","",83.5,70.6,150.490005,60.167,133.08,63.88,"Hymenoptera",8,7,134.7094,64.5706
"10316","Labenopimplinae","subfamily","Early Campanian","",83.5,70.6,150.490005,60.167,133.08,63.88,"Hymenoptera",8,7,134.7094,64.5706
"10615","Scelioninae","subfamily","Late Maastrichtian","",70.6,66,-74.758331,40.120834,-37.9,41.35,"Hymenoptera",7,7,-49.2426,40.4999
"10716","Mymarommatidae","family","Late Maastrichtian","",70.6,66,-74.758331,40.120834,-37.9,41.35,"Hymenoptera",7,7,-49.2426,40.4999
"29414","Iscopinus separatus","species","Early Campanian","",83.5,70.6,150.490005,60.167,133.08,63.88,"Hymenoptera",8,7,134.7094,64.5706
"37612","Eotapinoma macalpini","species","Middle Campanian","",83.5,70.6,-111.699997,49.825001,-66.71,60.15,"Hymenoptera",8,7,-83.0238,57.7064
"3779","Canapone dentata","species","Middle Campanian","",83.5,70.6,-111.699997,49.825001,-66.71,60.15,"Hymenoptera",8,7,-83.0238,57.7064
"37813","Lisponema singularis","species","Late Campanian","",83.5,70.6,-100.599998,53.450001,-51.04,60.21,"Hymenoptera",8,7,-68.3693,58.8322
"37913","Procleptes carpenteri","species","Late Campanian","",83.5,70.6,-100.599998,53.450001,-51.04,60.21,"Hymenoptera",8,7,-68.3693,58.8322
"38113","Serphites paradoxus","species","Middle Campanian","",83.5,70.6,-111.699997,49.825001,-66.71,60.15,"Hymenoptera",8,7,-83.0238,57.7064
"38212","Serphites bruesi","species","Middle Campanian","",83.5,70.6,-111.699997,49.825001,-66.71,60.15,"Hymenoptera",8,7,-83.0238,57.7064
"38313","Serphites kuzminae","species","Middle Campanian","",83.5,70.6,-111.699997,49.825001,-66.71,60.15,"Hymenoptera",8,7,-83.0238,57.7064
"38413","Jubaserphites ethani","species","Middle Campanian","",83.5,70.6,-111.699997,49.825001,-66.71,60.15,"Hymenoptera",8,7,-83.0238,57.7064
"3857","Serphites paradoxus","species","Late Campanian","",83.5,70.6,-100.599998,53.450001,-51.04,60.21,"Hymenoptera",8,7,-68.3693,58.8322
"3873","Serphites hynemani","species","Middle Campanian","",83.5,70.6,-111.699997,49.825001,-66.71,60.15,"Hymenoptera",8,7,-83.0238,57.7064
"3883","Serphites pygmaeus","species","Middle Campanian","",83.5,70.6,-111.699997,49.825001,-66.71,60.15,"Hymenoptera",8,7,-83.0238,57.7064
"3952","Archaeromma minutissimum","species","Late Campanian","",83.5,70.6,-100.599998,53.450001,-51.04,60.21,"Hymenoptera",8,7,-68.3693,58.8322
"3973","Archaeromma minutissimum","species","Middle Campanian","",83.5,70.6,-111.699997,49.825001,-66.71,60.15,"Hymenoptera",8,7,-83.0238,57.7064
"3993","Archaeromma nearcticum","species","Late Campanian","",83.5,70.6,-100.599998,53.450001,-51.04,60.21,"Hymenoptera",8,7,-68.3693,58.8322
"4022","Archaeromma","genus","Late Campanian","",83.5,70.6,-100.599998,53.450001,-51.04,60.21,"Hymenoptera",8,7,-68.3693,58.8322
"4032","Triadomerus bulbosus","species","Late Campanian","",83.5,70.6,-100.599998,53.450001,-51.04,60.21,"Hymenoptera",8,7,-68.3693,58.8322
"4043","Triadomerus","genus","Late Campanian","",83.5,70.6,-100.599998,53.450001,-51.04,60.21,"Hymenoptera",8,7,-68.3693,58.8322
"4054","Carpenteriana tumida","species","Late Campanian","",83.5,70.6,-100.599998,53.450001,-51.04,60.21,"Hymenoptera",8,7,-68.3693,58.8322
"4064","Archaeromma masneri","species","Late Campanian","",83.5,70.6,-100.599998,53.450001,-51.04,60.21,"Hymenoptera",8,7,-68.3693,58.8322
"4073","Enneagmus pristinus","species","Late Campanian","",83.5,70.6,-100.599998,53.450001,-51.04,60.21,"Hymenoptera",8,7,-68.3693,58.8322
"4084","Distylopus bisegmentus","species","Late Campanian","",83.5,70.6,-100.599998,53.450001,-51.04,60.21,"Hymenoptera",8,7,-68.3693,58.8322
"4092","Bouceklytus arcuodens","species","Late Campanian","",83.5,70.6,-100.599998,53.450001,-51.04,60.21,"Hymenoptera",8,7,-68.3693,58.8322
"41010","Baeomorpha dubitata","species","Late Campanian","",83.5,70.6,-100.599998,53.450001,-51.04,60.21,"Hymenoptera",8,7,-68.3693,58.8322
"4117","Baeomorpha ovatata","species","Late Campanian","",83.5,70.6,-100.599998,53.450001,-51.04,60.21,"Hymenoptera",8,7,-68.3693,58.8322
"4143","Triadomerus bulbosus","species","Middle Campanian","",83.5,70.6,-111.699997,49.825001,-66.71,60.15,"Hymenoptera",8,7,-83.0238,57.7064
"4153","Baeomorpha dubitata","species","Middle Campanian","",83.5,70.6,-111.699997,49.825001,-66.71,60.15,"Hymenoptera",8,7,-83.0238,57.7064
"4163","Baeomorpha ovatata","species","Middle Campanian","",83.5,70.6,-111.699997,49.825001,-66.71,60.15,"Hymenoptera",8,7,-83.0238,57.7064
"4243","Macalpinia canadensis","species","Middle Campanian","",83.5,70.6,-111.699997,49.825001,-66.71,60.15,"Hymenoptera",8,7,-83.0238,57.7064
"4283","Archaeromma nearcticum","species","Middle Campanian","",83.5,70.6,-111.699997,49.825001,-66.71,60.15,"Hymenoptera",8,7,-83.0238,57.7064
"4342","Boltonimecia canadensis","species","Middle Campanian","",83.5,70.6,-111.699997,49.825001,-66.71,60.15,"Hymenoptera",8,7,-83.0238,57.7064
"4673","Cretoscolia promissiva","species","Early Campanian","",83.5,70.6,150.490005,60.167,133.08,63.88,"Hymenoptera",8,7,134.7094,64.5706
"4722","Proliopteron redactus","species","Middle Campanian","",83.5,70.6,-111.699997,49.825001,-66.71,60.15,"Hymenoptera",8,7,-83.0238,57.7064
"4732","Tanaoknemus ecarinatus","species","Late Campanian","",83.5,70.6,-100.599998,53.450001,-51.04,60.21,"Hymenoptera",8,7,-68.3693,58.8322
"4742","Micropresbyteria caputipressa","species","Middle Campanian","",83.5,70.6,-111.699997,49.825001,-66.71,60.15,"Hymenoptera",8,7,-83.0238,57.7064
"4753","Anteucoila delicia","species","Middle Campanian","",83.5,70.6,-111.699997,49.825001,-66.71,60.15,"Hymenoptera",8,7,-83.0238,57.7064
"4763","Goerania petiolata","species","Middle Campanian","",83.5,70.6,-111.699997,49.825001,-66.71,60.15,"Hymenoptera",8,7,-83.0238,57.7064
"4823","Protimaspis costalis","species","Late Campanian","",83.5,70.6,-100.599998,53.450001,-51.04,60.21,"Hymenoptera",8,7,-68.3693,58.8322
"4834","Diorhyssalus allani","species","Late Campanian","",83.5,70.6,-100.599998,53.450001,-51.04,60.21,"Hymenoptera",8,7,-68.3693,58.8322
"4843","Pygostolus patriarchicus","species","Late Campanian","",83.5,70.6,-100.599998,53.450001,-51.04,60.21,"Hymenoptera",8,7,-68.3693,58.8322
"4853","Neoblacus facialis","species","Late Campanian","",83.5,70.6,-100.599998,53.450001,-51.04,60.21,"Hymenoptera",8,7,-68.3693,58.8322
"4861","Baryconus fulleri","species","Late Campanian","",83.5,70.6,-100.599998,53.450001,-51.04,60.21,"Hymenoptera",8,7,-68.3693,58.8322
"4872","Proteroscelio antennalis","species","Late Campanian","",83.5,70.6,-100.599998,53.450001,-51.04,60.21,"Hymenoptera",8,7,-68.3693,58.8322
"4882","Apocrita","suborder","Late Campanian","",83.5,70.6,-100.599998,53.450001,-51.04,60.21,"Hymenoptera",8,7,-68.3693,58.8322
"4992","Tagsmiphron spiculum","species","Middle Campanian","",83.5,70.6,-111.699997,49.825001,-66.71,60.15,"Hymenoptera",8,7,-83.0238,57.7064
"5001","Tagsmiphron leucki","species","Middle Campanian","",83.5,70.6,-111.699997,49.825001,-66.71,60.15,"Hymenoptera",8,7,-83.0238,57.7064
"50110","Tagsmiphron exitorum","species","Middle Campanian","",83.5,70.6,-111.699997,49.825001,-66.71,60.15,"Hymenoptera",8,7,-83.0238,57.7064
"5024","Conostigmus cavannus","species","Middle Campanian","",83.5,70.6,-111.699997,49.825001,-66.71,60.15,"Hymenoptera",8,7,-83.0238,57.7064
"6074","Aculeata","unranked clade","Early Campanian","",83.5,70.6,150.490005,60.167,133.08,63.88,"Hymenoptera",8,7,134.7094,64.5706
"6083","Gonatopus cretacicus","species","Early Campanian","",83.5,70.6,150.490005,60.167,133.08,63.88,"Hymenoptera",8,7,134.7094,64.5706
"6093","Anteonopsis antiquus","species","Early Campanian","",83.5,70.6,150.490005,60.167,133.08,63.88,"Hymenoptera",8,7,134.7094,64.5706
"6254","Tagsmiphron canadense","species","Middle Campanian","",83.5,70.6,-111.699997,49.825001,-66.71,60.15,"Hymenoptera",8,7,-83.0238,57.7064
"6303","Gerocynips","genus","Early Campanian","",83.5,70.6,150.490005,60.167,133.08,63.88,"Hymenoptera",8,7,134.7094,64.5706
"6317","Gerocynips sibirica","species","Early Campanian","",83.5,70.6,150.490005,60.167,133.08,63.88,"Hymenoptera",8,7,134.7094,64.5706
"6321","Gerocynips florenskayae","species","Early Campanian","",83.5,70.6,150.490005,60.167,133.08,63.88,"Hymenoptera",8,7,134.7094,64.5706
"6334","Antiquecynips orientalis","species","Early Campanian","",83.5,70.6,150.490005,60.167,133.08,63.88,"Hymenoptera",8,7,134.7094,64.5706
"6344","Arctogerocynips magadanicus","species","Early Campanian","",83.5,70.6,150.490005,60.167,133.08,63.88,"Hymenoptera",8,7,134.7094,64.5706
"7093","Ahstemiam cellula","species","Middle Campanian","",83.5,70.6,-111.699997,49.825001,-66.71,60.15,"Hymenoptera",8,7,-83.0238,57.7064
"7143","Hymenoptera","order","Late Campanian","Early Maastrichtian",83.5,66,-67.317139,-39.409176,-50.18,-40.37,"Hymenoptera",8,7,-55.1615,-41.6668
"8043","Prosyntexis okhotensis","species","Early Campanian","",83.5,70.6,150.490005,60.167,133.08,63.88,"Hymenoptera",8,7,134.7094,64.5706
"9122","Chronomyrmex medicinehatensis","species","Middle Campanian","",83.5,70.6,-111.699997,49.825001,-66.71,60.15,"Hymenoptera",8,7,-83.0238,57.7064
"9132","Formicidae","family","Middle Campanian","",83.5,70.6,-111.699997,49.825001,-66.71,60.15,"Hymenoptera",8,7,-83.0238,57.7064
"9142","Haidoterminus cippus","species","Middle Campanian","",83.5,70.6,-111.699997,49.825001,-66.71,60.15,"Hymenoptera",8,7,-83.0238,57.7064
"9273","Pareubaeus rasnitsyni","species","Middle Campanian","",83.5,70.6,-111.699997,49.825001,-66.71,60.15,"Hymenoptera",8,7,-83.0238,57.7064
"9282","Pareubaeus incertus","species","Middle Campanian","",83.5,70.6,-111.699997,49.825001,-66.71,60.15,"Hymenoptera",8,7,-83.0238,57.7064
"9292","Albertocryptus dossenus","species","Middle Campanian","",83.5,70.6,-111.699997,49.825001,-66.71,60.15,"Hymenoptera",8,7,-83.0238,57.7064
"10281","Necrobythus pulcher","species","Middle Campanian","",83.5,70.6,-111.699997,49.825001,-66.71,60.15,"Hymenoptera",8,7,-83.0238,57.7064
"10292","Sphakelobythus limnopous","species","Middle Campanian","",83.5,70.6,-111.699997,49.825001,-66.71,60.15,"Hymenoptera",8,7,-83.0238,57.7064
"10416","Baikuris","genus","Early Campanian","",83.5,70.6,-78.035004,35.352001,-40.72,37.1,"Hymenoptera",8,7,-54.1515,36.6608
"13082","Celonophamia granama","species","Middle Campanian","",83.5,70.6,-111.699997,49.825001,-66.71,60.15,"Hymenoptera",8,7,-83.0238,57.7064
"13092","Bethylidae","family","Middle Campanian","",83.5,70.6,-111.699997,49.825001,-66.71,60.15,"Hymenoptera",8,7,-83.0238,57.7064
"131010","Procleptes eoliami","species","Middle Campanian","",83.5,70.6,-111.699997,49.825001,-66.71,60.15,"Hymenoptera",8,7,-83.0238,57.7064
"13115","Procleptes hopejohnsonae","species","Middle Campanian","",83.5,70.6,-111.699997,49.825001,-66.71,60.15,"Hymenoptera",8,7,-83.0238,57.7064
"13122","Cleptinae","subfamily","Middle Campanian","",83.5,70.6,-111.699997,49.825001,-66.71,60.15,"Hymenoptera",8,7,-83.0238,57.7064
"13132","Chrysididae","family","Middle Campanian","",83.5,70.6,-111.699997,49.825001,-66.71,60.15,"Hymenoptera",8,7,-83.0238,57.7064
"13931","Thoracotrema caudatum","species","Early Campanian","",83.5,70.6,150.490005,60.167,133.08,63.88,"Hymenoptera",8,7,134.7094,64.5706
"14503","Mesocephus leleji","species","Early Campanian","",83.5,70.6,150.490005,60.167,133.08,63.88,"Hymenoptera",8,7,134.7094,64.5706
"14516","Mesocephus brachycerus","species","Early Campanian","",83.5,70.6,150.490005,60.167,133.08,63.88,"Hymenoptera",8,7,134.7094,64.5706
"15773","Braconidae","family","Late Campanian","",83.5,70.6,94.083336,21.683332,100.82,1.28,"Hymenoptera",8,7,999.99,999.99
"15783","Diapriinae","subfamily","Late Campanian","",83.5,70.6,94.083336,21.683332,100.82,1.28,"Hymenoptera",8,7,999.99,999.99
"15792","Scelioninae","subfamily","Late Campanian","",83.5,70.6,94.083336,21.683332,100.82,1.28,"Hymenoptera",8,7,999.99,999.99
"15803","Dolichoderinae","subfamily","Late Campanian","",83.5,70.6,94.083336,21.683332,100.82,1.28,"Hymenoptera",8,7,999.99,999.99
"15833","Ponerinae","subfamily","Late Campanian","",83.5,70.6,94.083336,21.683332,100.82,1.28,"Hymenoptera",8,7,999.99,999.99
"16322","Curiosyntexis magadanicus","species","Early Campanian","",83.5,70.6,150.490005,60.167,133.08,63.88,"Hymenoptera",8,7,134.7094,64.5706
"17002","Archaeromma trigonokephalion","species","Late Campanian","",83.5,70.6,-119.108101,55.0639,-70.68,66.83,"Hymenoptera",8,7,-88.5134,64.0848
"11024","Corydalites fecundum","species","Lancian","",70.6,66,-104.620003,40.450001,-67.77,51.24,"Megaloptera",7,7,-79.4963,47.3111
"17417","Arctopsychops zherikhini","species","Early Campanian","",83.5,70.6,146.737,63.248001,126.05,65.82,"Neuroptera",8,7,128.4855,67.0537
"17515","Imanosmylus ussuriensis","species","Maastrichtian","",72.1,66,133.768997,45.955002,122.67,46.16,"Neuroptera",7,7,121.0834,48.4882
"17717","Plesiorobius sibiricus","species","Early Campanian","",83.5,70.6,150.490005,60.167,133.08,63.88,"Neuroptera",8,7,134.7094,64.5706
"17817","Cretachrysa martynovi","species","Early Campanian","",83.5,70.6,150.490005,60.167,133.08,63.88,"Neuroptera",8,7,134.7094,64.5706
"19516","Plesiorobius canadensis","species","Middle Campanian","",83.5,70.6,-111.699997,49.825001,-66.71,60.15,"Neuroptera",8,7,-83.0238,57.7064
"19617","Albertoberotha leuckorum","species","Middle Campanian","",83.5,70.6,-111.699997,49.825001,-66.71,60.15,"Neuroptera",8,7,-83.0238,57.7064
"4384","Berothidae","family","Middle Campanian","",83.5,70.6,-111.699997,49.825001,-66.71,60.15,"Neuroptera",8,7,-83.0238,57.7064
"6305","Dactylomyius septentrionalis","species","Early Campanian","",83.5,70.6,146.737,63.248001,126.05,65.82,"Neuroptera",8,7,128.4855,67.0537
"8244","Berothidae","family","Late Campanian","",83.5,70.6,94.083336,21.683332,100.82,1.28,"Neuroptera",8,7,999.99,999.99
"41012","Anisoptera","suborder","Late Campanian","",83.5,70.6,-101.349998,25.25,-68.24,34.32,"Odonata",8,7,-80.79,31.8997
"7744","Hemiphlebiidae","family","Late Maastrichtian","",70.6,66,-103.25,45.240002,-62.92,55.18,"Odonata",7,7,-75.9579,51.6329
"9205","Odonata","order","Late Campanian","",83.5,70.6,-101.699997,25.470833,-68.53,34.62,"Odonata",8,7,-81.0969,32.1845
"94110","Dakotaeschnidium spedeni","species","Late Maastrichtian","",70.6,66,-101.010002,45.275002,-60.43,54.51,"Odonata",7,7,-73.5263,51.1996
"9424","Aeschnidiidae","family","Late Maastrichtian","",70.6,66,-103.879997,46.150002,-62.9,56.19,"Odonata",7,7,-76.2047,52.6323
"10744","Hagla","genus","Maastrichtian","",72.1,66,21.866667,-29.799723,11.69,-46.73,"Orthoptera",7,7,8.4251,-42.2347
"10224","Mesoraphidiidae","family","Middle Campanian","",83.5,70.6,-111.699997,49.825001,-66.71,60.15,"Raphidioptera",8,7,-83.0238,57.7064
"5169","Electralberta cretacica","species","Middle Campanian","",83.5,70.6,-111.699997,49.825001,-66.71,60.15,"Trichoptera",8,7,-83.0238,57.7064
"6630","Wormaldia praemissa","species","Campanian","",83.6,72.1,-88.294998,35.275002,-50.47,39.9,"Trichoptera",8,7,-64.3691,38.8704
"20920","Petropteron mirandum","species","Late Campanian","",83.5,70.6,-105.209999,40.025002,-65.94,49.34,"Trichoptera",8,7,-80.2994,47.019
"39114","Trichoptera","order","Early Maastrichtian","",70.6,66,-112.673378,51.455544,-68.27,63.56,"Trichoptera",7,7,-83.1933,59.4476
